Label,Headline,Body,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,ahok pendukungnya alami otak,Sebuah akun Facebook dengan nama Aali SyabSyabah memposting hoax berupa gambar yang bertuliskan AHOK dan Pendukungnya Alami Masalah Di Otak dan narasi yang mengklaim bahwa seorang profesor guru besar Neurobiologi Universitas California dari Amerika Serikat bernama Taruna Ikrar menyatakan bahwa Ahok termasuk pemimpin di Indonesia yang perlu diobservasi otaknya. Sumber hoax: https://www.facebook.com/permalink.php?story_fbid=670836093118673&id=100005768647274   Sumber hoax lainnya yaitu suaranasional.com yang juga memuat hal yang sama: Sumber hoax: http://suaranasional.com/2016/07/30/dokter-asal-amerika-ini-nilai-ahok-dan-pendukungnya-alami-masalah-di-otak/   Fakta: Dokter Taruna Ikrar melalui akun Tweeternya sudah mengeluarkan pernyataan bahwa berita diatas adalah hoax. Sumber fakta: https://twitter.com/TarunaIkrar/status/828334023638339584   Berikut adalah isi situs yang dirujuk oleh tautan yang diberikan oleh Dokter Taruna Ikrar: Sumber: http://kabarinews.com/bantahan-prof-dr-taruna-ikrar-terkait-namanya-dicatut-sebut-ahok-mengalami-masalah-otak/86237     Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/426055894393618/  ,,,,
0,ahok kabur menghindari amukan warga,"Narasi: Sudah tidak dipercaya, masih memaksakan diri untuk kampanye, yang terjadi ditolak dimana-mana. Apapun jalannya lewati saja, asal selamat dari pada bonyok digempur warga.   Sumber: https://m.facebook.com/story.php?story_fbid=847290448743707&id=100003882784732   Foto yang sama dengan narasi berbeda juga beredar: Sumber: https://m.facebook.com/story.php?story_fbid=1827566874180266&id=100007809139124   Fakta: Menurut situs antaranews.com foto tersebut adalah saat Ahok sedang melakukan inspeksi saluran air menuju Ciliwung saat kampanye di Cililitan pada tanggal 28 Desember 2016. Sumber: http://www.antaranews.com/foto/104999/ahok-blusukan-ke-cililitan   Sumber pembahasan pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/397329137266294/",,,,
0,ahok kristenisasi dki apbd,"Hoax: Ahok melakukan Kristenisasi di DKI, dengan menggunakan APBD. Yaitu dengan membuat Surat Instruksi untuk memasang hiasan Natal pada tanggal 1 Desember 2016. Fakta: Surat itu dibuat oleh Saefullah, Sekda DKI. Pada Instruksi Sekretaris Daerah DKI Nomor 61 Tahun 2016, dinyatakan pemasangan hiasan natal mendapat anggaran dari APBD, padahal tidak ada budget untuk itu. Surat tersebut sudah dibatalkan pada 5 Desember 2016, di Surat Keputusan Sekretaris Daerah Nomor 38 Tahun 2016 tentang Pemasangan Lampu Natal dan Ornamen Natal. Sumber: https://m.tempo.co/read/news/2016/12/07/083826169/berbahaya-begini-instruksi-hiasan-natal-pemda-dki   Sumber pembahasan pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/386188698380338/",,,,
0,ahok resmi dihukum pancung,"Sebuah akun Facebook dengan nama Agus Sugianto Agus memposting gambar ke grup Facebook Boikot Metro TV Krn Melakukan Pembodohan Publik, yang menyerupai hasil capture siaran berita dari sebuah stasiun TV  swasta Indonesia. Di dalam gambar tersebut ada baris yang bertuliskan AHOK RESMI DI HUKUM PANCUNG. Dan gambar itu juga disertai sebuah kalimat: jangan lupa jasad nya langsung buang ke laut aja. Sumber hoax: https://www.facebook.com/groups/871564969537784/permalink/1778980715462867/ Fakta: Gambar hoax berasal dari capture siaran berita stasiun Metro TV pada tahun 2014 silam yang diedit. Gambar yang asli bisa didapatkan dengan memutar rekaman siaran tersebut yang ada di YouTube (tautannya ada di bawah) maju hingga menit ke 10:48 dan hasilnya seperti berikut: Sumber: https://www.youtube.com/watch?v=svCRxj2FEkM   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/430599547272586/  ",,,,
0,ahok ziarah makam angkatnya memakai sepatu,"Beredar di sosial media foto-foto Ahok berziarah di makam (belum diketahui makam siapa) dengan menggunakan sepatu, yang mana ini berlawanan dengan ucapannya sewaktu di persidangan. Selain itu ada juga situs yang menuduhkan hal yang sama: Sumber screenshot: http://www.bekasimedia.com/ahok-bohong-di-persidangan-ini-buktinya/   Fakta: Ahok tidak menggunakan sepatu sewaktu berziarah ke makam ibu angkatnya. https://www.turnbackhoax.id/wp-content/uploads/2017/01/CwNf4IuiGIeJ6FSB.mp4 Sumber video: https://twitter.com/sheque/status/808914787983888384?s=09   Sumber penjelasan pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/389014121431129/",,,,
0,alm kh hasyim muzadi adzan subuh wafat,Beredar di media sosial video yang diklaim sebagai video alm. KH. Hasyim Muzadi yang adzan subuh sebelum beliau wafat yang diambil dari CCTV rumah sakit. Sumber hoax: https://www.facebook.com/permalink.php?story_fbid=160337217818686&id=100015272251824 (konten sudah dihapus pada saat artikel ini ditulis)   Fakta: Menurut Tribunnews.com video yang beredar tersebut adalah video tentang seorang pria yang koma di rumah sakit yang setiap waktu sholat selalu mengumandangkan adzan dengan mata tertutup. Sumber fakta: http://www.tribunnews.com/internasional/2017/03/13/meski-terbaring-koma-pria-ini-selalu-terbangun-saat-waktu-salat-dan-kumandangkan-adzan   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/437833519882522/  ,,,,
0,alm ust suratman meninggal dunia dikeroyok kader gmbi,Hoax: Beredar kabar di sosial media bahwa Ustadz Suratman  seorang guru di Pesantren Darunnajah Cipinang.  menjadi korban korban pengeroyokan kader GMBI dan kemudian meninggal dunia.   Fakta: Almarhum meninggal dunia karena sakit ginjal dan hal ini diklarifikasikan oleh Pondok Pesantren Darunnajah Cipinang melalui akun Facebook Pondok Pesantren Darunnajah 2 dan melalui situs darunnajah.com: Sumber: https://www.facebook.com/pesantrendarunnajahcipining/photos/a.611288538958383.1073741827.138923062861602/1248891898531374/   Sumber: http://darunnajah.com/klarifikasi-hoax/   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/406426673023207/,,,,
0,aoct hackers mengganti data paslon,Sebuah akun Facebook memposting foto disertai status yang mengklaim bahwa yang tertangkap dalam foto itu adalah para hacker (menggunakan seragam bertuliskan AOCT / Ahokers Organitasion Cyber Team) yang mengganti data KPU paslon nomor 3. Sumber: https://www.facebook.com/fahmi.heckercyber.5 (sudah non-aktif pada saat tulisan ini dibuat)   Fakta: Foto tersebut berasal dari event bernama Amateur OverClocking Tournament (AOCT) yang diselenggarakan oleh pihak bernama JagatReview. Berikut adalah capture dari klarifikasi yang dikeluarkan oleh JagatReview pada situs mereka terkait hoax ini: http://www.jagatreview.com/2017/02/pernyataan-resmi-mengenai-aoct-amateur-overclocking-tournament/   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/423855334613674/,,,,
0,arab saudi ancam skorsing haji indonesia penista agama dihukum setimpal,"Sebuah situs bernama hariankosmos.com mengunggah berita palsu seakan-akan ada pernyataan dari menteri luar negeri Arab Saudi yang mengultimatum akan menangguhkan haji Indonesia hingga dua periode terkait sebuah kasus hukum di Indonesia. Sumber hoax: http://www.hariankosmos.com/2017/02/arab-saudi-ancam-skorsing-haji.html   Fakta: Kedutaan Besar Arab Saudi membantah kabar ini seperti yang disampaikan oleh Kepala Biro Media Kedutaan Arab Saudi, Ahmad Suryana kepada Sindonews sebagaimana tercantum pada artikel berikut: Sumber fakta: https://international.sindonews.com/read/1179010/40/hoax-saudi-tangguhkan-haji-jika-ahok-tidak-dipenjara-1486794387   Sumber pembahasan: https://www.facebook.com/groups/fafhh/permalink/419292198403321/",,,,
0,bahaya tanaman penyebab leukimia,"Hoax ini sudah cukup lama namun masih beredar.   Berikut adalah cuplikan dari laman situs detik.com mengenai hal ini: Selain di Indonesia, kabar ini juga heboh di negara tetangga dan isunya sudah ada sejak Desember 2015 lalu. Bahkan karena hebohnya media The Malaysian Insider ikut membahas pesan berantai tanpa kejelasan sumber ini. Artikel soal pohon dolar dimuat 21 Desember 2015 lalu. Mereka menulis pendapat Dekan Fakultas Pertanian Universitas Putra Malaysia (UPM) Prof Ghizan Saleh yang mengatakan tidak ada penelitian ilmiah yang membuktikan adanya hubungan antara tanaman dan kanker. Tanaman jenis ini menurut Ghizan Saleh tidak pernah terbukti menyebabkan kanker atau leukimia, meskipun memang ada bagian yang beracun bila ditelan. Racun ini bisa menyebabkan iritasi dan gatal-gatal. Perlu penelitian lebih ilmiah tentang efek yang sebenarnya dari tanaman ini, tetapi untuk sekarang saya bisa mengatakan bahwa tidak ada bukti bahwa hal itu dapat menyebabkan kanker atau leukemia, ucap Ghizan. Untuk artikel laman situs detik.com yang selengkapnya silakan kunjungi tautan berikut: https://news.detik.com/berita/3148887/isu-tanaman-dolar-penyebab-leukimia   Sumber pembahasan pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/390324297966778/",,,,
0,banjir istana,Sebuah akun Facebook dengan nama Indrisantika Kurniasari pada tanggal 20 Februari 2017 memposting foto hoax dengan narasi: ALHAMDULILLAH. AKHIR NYA TOL LAUT DI DEPAN ISTANA NEGARA N BUNDARAN HI SELESAI JUGA HARI INI!!!   Sumber hoax: https://www.facebook.com/permalink.php?story_fbid=316788982052362&id=100011637880298   Fakta: Di dalam artikel berita yang diturunkan detik.com pada tanggal 21 Februari 2017 Kepala Sekretariat Kepresidenan Dharmansjah Djumala menegaskan bahwa foto yang beredar bahwa Istana kebanjiran adalah hoax. Sumber fakta: https://news.detik.com/berita/d-3427878/foto-istana-merdeka-terendam-banjir-hoax   Lalu dari manakah foto banjir di depan Istana itu berasal? Ternyata itu adalah foto daur ulang dari berita tahun 2015 silam yang diedit. Foto asli berasal dari Antara Foto yang dimuat di beberapa media nasional seperti Liputan6 dan AntaraNews. Sumber: http://news.liputan6.com/read/2173416/banjir-sentuh-istana-jokowi-akan-panggil-ahok   Sumber: http://www.antaranews.com/berita/479219/ini-penjelasan-resmi-penyebab-banjir-depan-istana   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/425385787793962/,,,,
0,belanja indomaret alfamart dipotong rupiah donasi kampanye ahok,"Narasi: Mulai sekarang belanja di ALFAMART atau INDOMARET akan di potong biaya 100 rupiah untuk kampanye ahok Pendapat anda? Apa yg mesti kita lakukan? Fakta: Berikut adalah cuplikan dari laman situs detik.com tertanggal 29 Juli 2015: Saat Anda berbelanja di Alfamart, kasir pasti akan bertanya apakah uang kembalian Anda ingin didonasikan. Mungkin ada yang bertanya-tanya, didonasikan kemana uang tersebut? Seluruh uang receh donasi konsumen yang terkumpul dari Alfamart se-Indonesia digunakan untuk aksi kemanusiaan. Melalui program Donasi-Ku, Alfamart mengajak konsumen turut berpartisipasi membantu sesama selain program corporate social responsibility (CSR) yang menggunakan dana perusahaan. Bahkan sesuatu yang kecil pun dapat berarti besar bagi mereka yang membutuhkan, ujar Corporate Affairs Director Alfamart  Solihin. Untuk artikel selengkapnya silakan kunjungi tautan di bawah.   Sumber: https://finance.detik.com/advertorial-news-block/2977528/ke-sinilah-donasi-uang-receh-konsumen-alfamart-disalurkan     Sumber pembahasan pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/389942041338337/",,,,
0,biskuit mudah terbakar mengandung lilin,Beredar di dunia maya video yang menampilkan biskuit yang dibakar dan menyala disertai narasi yang menyatakan bahwa biskuit tersebut mengandung lilin. https://www.turnbackhoax.id/wp-content/uploads/2017/01/12818571_223659811317883_558337025_n.mp4 Sumber: https://www.facebook.com/yani.sujarwanto/posts/189124831460893 Fakta: Produk pangan yang mudah terbakar tidak lantas langsung membuktikan bahwa produk tersebut mengandung plastik/lilin. Hal ini dijelaskan oleh Badan Pengawas Obat dan Makanan didalam laman resmi situs Badan POM: Sumber: http://www.pom.go.id/new/index.php/view/klarifikasi/29/Penjelasan-Badan-POMTerkait-Isu-Produk-Pangan-yang-dapat-Menyala-jika-Terbakar.html   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/251192671879942/,,,,
0,boikot sari roti ganti nama garmelia,Sebuah akun Facebook memposting foto roti bermerk Garmelia beserta status berupa ajakan untuk memboikot produk tersebut dengan tuduhan bahwa roti tersebut adalah Sari Roti yang berganti nama. Sumber: https://www.facebook.com/groups/186110098482038/permalink/247440035682377/ Fakta: Garmelia bukanlah Sari Roti yang berganti nama seperti yang dituduhkan oleh pembuat hoax. Garmelia adalah produk dari perusahaan PT Stanli Trijaya Mandiri sedangkan Sari Roti adalah produk dari perusahaan PT Nippon Indosari Corpindo. Informasi mengenai PT Stanli Trijaya Mandiri (Garmelia) bisa didapat dengan mengunjungi alamat http://www.rotigarmelia.com/ Sedangkan informasi untuk PT Nippon Indosari Corpindo (Sari Roti) bisa didapat dengan mengunjungi alamat http://www.sariroti.com/   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/404017073264167/,,,,
0,ceramah panglima tni gatot nurmantyo acara maulid,"Beredar broadcast melalui WhatsApp yang seakan merupakan isi ceramah oleh panglima TNI Gatot Nurmantyo. Fakta: Kapuspen TNI menyatakan bahwa berita ini tidak benar sebagaimana dikutip dari laman situs resmi TNI: Beredarnya isu di media sosial dan WhatsApp terkait ceramah Panglima TNI Jenderal TNI Gatot Nurmantyo di Markas salah satu Ormas Islam di Petamburan Jakarta Pusat pada acara Maulid Nabi Muhammad SAW, tanggal 11 Desember 2016 adalah TIDAK BENAR. Isu yang beredar tentang ceramah Panglima TNI Jenderal TNI Gatot Nurmantyo pada peringatan Maulid Nabi Muhammad SAW tersebut, adalah isu yang sama sekali tidak benar dan tidak bertanggungjawab, kata Kapuspen TNI Mayjen TNI Wuryanto, S.Sos., M.Si., di Mabes TNI Cilangkap, Jakarta Timur, Senin (19/12/2016). Sumber: http://tni.mil.id/view-106782-kapuspen-tni-isu-ceramah-panglima-tni-pada-acara-maulid-nabi-di-petamburan-tidak-benar.html Kelanjutannya TNI meminta pihak terkait (Kepolisian) untuk menangkap pelakunya sebagaimana diberitakan oleh laman situs beritasatu.com: Sumber: http://www.beritasatu.com/nasional/405513-tni-minta-polisi-tangkap-perekayasa-ceramah-panglima-tni-di-petamburan.html   Sumber diskusi pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/394890920843449/ https://www.facebook.com/groups/fafhh/permalink/391131531219388/",,,,
0,cumicumi raksasa meulaboh,"Sebuah situs dengan alamat posmetro.pw memposting hoax adanya cumi-cumi raksasa sepanjang 49 meter terdampar di pantai Meulaboh, Aceh dan warga beserta aparat dan TNI bekerjasama untuk mengevakuasi hewan tersebut kembali ke lautan dalam. Sumber hoax: http://www.posmetro.pw/2017/02/heboh-aktifnya-lempeng-bumi-di-dasar.html   Fakta: Foto ini ternyata sudah pernah dipakai untuk dalam berita palsu sebagaimana disebut dalam sebuah artikel berjudul 6 Kebohongan Sains yang Pernah Menggemparkan Dunia yang dilansir oleh National Geographic Indonesia pada Maret 2015 silam. Sumber: http://nationalgeographic.co.id/berita/2015/03/6-kebohongan-sains-yang-pernah-menggemparkan-dunia   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/423952071270667/",,,,
0,daftar obat terlarang bpom kop surat rs siloam,"Beredar kembali di grup WhatsApp sebuah hoax lama yang pernah beredar di tahun 2008. Hoax ini seakan dikeluarkan oleh Bapan Pengawas Obat dan Makanan (BPOM) dan berisi daftar obat-obat terlarang, selain juga dilengkapi dengan kop surat sebuah merk rumah sakit swasta.   Fakta: BPOM sudah membantah berita hoax tersebut sebagaimana dimuat dalam situs inilah.com. Sumber: http://nasional.inilah.com/read/detail/40463/bpom-bantah-10-obat-berbahaya   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/431315860534288/  ",,,,
0,turki menyapa aksi super damai indonesia penjarakanahox,"Narasi: Dari Turki menyapa Aksi Super Damai Indonesia #penjarakanahox Sumber hoax: https://www.facebook.com/photo.php?fbid=1291589067557972&set=a.185867731463450.55693.100001206726165&type=3   Fakta: Foto adalah tempat bernama 212 Istanbul Power Outlets yang merupakan sebuah pusat pertokoan. Sumber: http://www.malls.com/tr/malls/212_stanbul_power_outlet.html   Sumber: http://www.212istanbul.com/   Dan beberapa sumber lainnya: https://mobile.twitter.com/212IstanbulAVM http://www.instagram.com/212avm     Sumber pembahasan pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/382049745460900/",,,,
0,foto bambang tri kondisi terbaru,"Sebuah akun Facebook bernama ?Chantique Nissa Malik memposting gambar hoax pada group BOIKOT METRO TV KRN MELAKUKAN PEMBODOHAN PUBLIK dengan narasi sebagai berikut: Setelah lama tidak ada berita ,diperoses pun tidak dan menurut impormasi sekarang BABANG TRI UNDERCVER di siksa dan di perlakukan seperti binatang,!!! Mohon do,a sobat semoga BABANG TRI SELALU DI BERIKAN KETABAHAN,SEHAT,DAN PANJAG UMURAMIN..! Sumber: https://www.facebook.com/groups/871564969537784/permalink/1771219529572319/   Fakta: Gambar hoax adalah gambar editan. Sumber asli dari gambar tersebut adalah video YouTube tentang seseorang berasal dari Kamboja yang sedang berdakwah di Malaysia yang dimasukkan ke penjara karena tidak memiliki kartu identitas dan paspornya sudah habis sebagaimana dimuat di dalam berita yang dirilis oleh situs TribunNews.com pada tahun 2015 silam. Sumber: http://makassar.tribunnews.com/2015/04/17/merdunya-tilawah-quran-narapidana-ini-bikin-merinding Videonya bisa disaksikan di YouTube, salah satunya bisa dilihat disini.   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/428125954186612/",,,,
0,foto hitam putih tentara mengibarkan bendera logo komunis uang pecahan ribu rupiah,"Foto hoax adalah hasil editing dari sebuah foto terkenal dari Perang Dunia ke-2 berjudul Raising a flag over the Reichstag karya fotografer perang Yevgeny Khaidel. Logo di bendera pada foto asli adalah logo palu arit, bukan seperti yang terdapat pada foto hoax. Narasi: Kata Siapa Lambang Palu arit di Uang Kertas 100 rb hanya kebetulan, coba cocokkan ama lambang bendera yg dipegang tentara Soviet saat perang di Berlin. HANYA ORANG BERDOSA YG GAGAL PAHAM Sumber: https://m.facebook.com/photo.php?fbid=10206273517791746&id=1679903991&set=a.4005255464678.1073741825.1679903991&source=57 Fakta: Foto hoax adalah hasil editing dari sebuah foto terkenal dari Perang Dunia ke-2 berjudul Raising a flag over the Reichstag karya fotografer perang Yevgeny Khaidel. Logo di bendera pada foto asli adalah logo palu arit, bukan seperti yang terdapat pada foto hoax. Sumber: https://en.wikipedia.org/wiki/Raising_a_flag_over_the_Reichstag Sumber diskusi pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/409200186079189/ https://www.facebook.com/groups/fafhh/permalink/375408329458375/",,,,
0,foto jokowi shalat jenazah pakai duduk,"Sebuah akun Facebook dengan nama Yanto memposting sebuah meme dengan status yang seakan mengomentari meme tersebut, narasinya adalah sebagai berikut: KEBANGETAN BENER NIH AHOKER , UDAH BIKIN HOAK , NGEDIT PHOTO MAU BIKIN SENSASI TERNYATA GA PUNYA ILMU ??? .. KWKWKWKKKK . SEJAK KAPAN SHOLAT JENAZAH PAKE DUDUK ATAHAIAT??? .. KALO MAU NGIBUL JANGAN KAYA SI  IDOY  ??? . #DUNIASUDAHTERBALIK . !!!!!!!! Sumber hasut: https://www.facebook.com/permalink.php?story_fbid=718356244991899&id=100004525894009   Fakta: Foto ini adalah editan, foto asli bersumber dari laman situs berita tempo.co tahun 2014 silam. Mengenai klaim dari pembuat status bahwa meme ini adalah hasil editan dari pendukung Ahok belum dapat dibuktikan karena meme tidak diketahui sumbernya. Sumber: https://m.tempo.co/read/news/2014/04/01/269567036/rombongan-guru-dukung-jokowi-jadi-calon-presiden   Sumber pembahasan: https://www.facebook.com/groups/fafhh/permalink/436349553364252/",,,,
0,foto salam jari raja salman,"Beredar di sosial media gambar hoax Raja Salman memberikan salam 3 jari pada saat kunjungan beliau di Jakarta tempo hari, disertai narasi: Jokowi senyum2 simpul, saat Raja Salman memberikan salam 3 jari. wkwkwkwkwk.. Anies Sandi dong Sumber: https://m.facebook.com/story.php?story_fbid=10211053942639827&id=1093291365   Fakta: Foto pada hoax sudah mengalami editing, untuk foto-foto asli bisa dilihat dari situs-situs berita seperti berikut: Sumber: https://kumparan.com/rini-friastuti/presiden-jokowi-sambangi-hotel-raffles Sumber: http://www.cnnindonesia.com/nasional/20170303125701-20-197585/raja-salman-seharian-di-hotel-raffles-keamanan-diperketat/ Sumber: http://medan.tribunnews.com/2017/03/04/ini-kenang-kenangan-dari-presiden-jokowi-untuk-raja-salman     Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/431271537205387/  ",,,,
0,foto santri berbaris bergandengan tangan tulisan mendukung fpi ulama dzolimi,Narasi: Para Santri siap Kawal Habib Rizieq Syihab Sumber: https://m.facebook.com/story.php?story_fbid=1845463455669901&substory_index=0&id=1547884878761095 Fakta: Foto sumber berasal dari akun Twitter atas nama Shaykh Irshad Azhari tertanggal 10 Januari 2017 tentang suatu event di Mumbai India: Sumber: https://twitter.com/azhari_irshad/status/818891689532264448   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/408702809462260/  ,,,,
0,foto warga palestina berkumpul aksi palestina,"Narasi: tidak hanya di TURKEY.JERMAN PALESTINE JUGA MENGIKUTI AKSI 212 ALLAHUAKBAR Sumber hoax: https://www.facebook.com/photo.php?fbid=135379566945316&set=gm.1277576155640165&type=3   Fakta: Foto bukan berasal dari aksi 212 di Palestina melainkan diambil dari postingan akun Instagram atas nama @abdillahonim tertanggal 29 Juli 2015. Sumber: https://twitter.com/abdillahonim/status/626513031434911744?lang=en     Sumber pembahasan pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/383496175316257/",,,,
0,gatot nurmantyo menghabisi oknum pki joko widodo melarang berisiko dipecat panglima tni,Dua situs palsu (mencatut nama seakan-akan adalah media nasional yang sebenarnya) penyebar hoax kembali memposting artikel berita bohong sebagai berikut: Sumber: http://www.msnbcindo.com/2017/02/waw-heboh-pernyataan-terbaru-panglima.html?m=1   Sumber: http://www.sindoberita.com/2017/02/waw-heboh-berita-pagi-ini-pernyataan.html?m=1 Fakta: Berita diatas adalah hoax sebagaimana dijelaskan oleh akun resmi Pusat Penerangan TNI di Facebook: Sumber: https://www.facebook.com/PENERANGAN.TNI/photos/a.350010785068764.72982.350005585069284/1200876546648846/?type=3   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/422309574768250/,,,,
0,gedung putih dibanjiri massa pro ahok menuntut fpi dibubarkan,Sebuah situs dengan nama domain cnngrup.com mengklaim bahwa di Gedung Putih Amerika dibanjiri massa pro Ahok yang menuntut pembubaran FPI. Sumber hoax: http://www.cnngrup.com/2017/01/kasus-penistaan-agama-yg-baru-baru-ini.html   Fakta: Foto berasal dari kejadian protes warga Amerika terhadap Presiden Amerika Donald Trump pada tanggal 21 Januari di Washington sebagaimana yang disebut dalam laman artikel situs theglobeandmail.com berikut: Sumber: http://www.theglobeandmail.com/news/world/womens-march-on-washington-goesglobal/article33696482/   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/410541322611742/,,,,
0,gempa bumi melanda myanmar penderitaan muslim rohingya,"HOAX : Gempa Bumi Melanda Myanmar Akibat Pembantaian Muslim Rohingya Di Facebook dan Whatsapp, pada akhir November 2016, beredar tiga foto yang diklaim sebagai foto gempa bumi di Myanmar. Gempa bumi berkekuatan 7 Skala Richter ini terjadi akibat pembantaian muslim Rohingya, penghancuran masjid, dan pembakaran Al Quran. Gempa dahsyat ini mengakibatkan  55% ibu kota Myanmar hancur termasuk ratusan biara dan kuil, tanah terbelah, dan ribuan umat Budha meninggal. PENYEBAR : Denny Ibrahimovic, Amalia Yusuf, dll     FAKTA : Foto 1  adalah foto gempa di Nepal pada 25 April 2015 http://www.earthquakerelief.net/photos.html http://www.mundotkm.com/ar/destacados/556652/un-devastador-terremoto-en-nepal-causo-cientos-de-muertos   Foto 2 adalah jalan yang rusak akibat gempa bumi yang melanda Tarlay, provinsi Shan, Myanmar pada 25 Maret 2011. https://asiancorrespondent.com/2011/03/powerful-quake-in-ne-myanmar-kills-more-than-70/   Foto 3 adalah gempa bumi di Italia bagian tengah pada 24 Agustus 2016 http://www.smithsonianmag.com/smart-news/geology-behind-italys-catastrophic-quake-180960233/   Sumber : https://web.facebook.com/groups/fafhh/permalink/380943995571475/",,,,
0,ditemukan bayi reruntuhan subhanallah bayinya hidup savepidiejaya saveaceh,"Narasi: Hari ini ditemukan bayi diantara reruntuhan, Subhanallah, bayinya masih hidup #SavePidieJaya #SaveAceh Sumber: https://www.facebook.com/SahabatMuallem/photos/a.602291389931695.1073741828.602281899932644/655648327929334 Fakta: Foto yang sama sudah ada di internet sebelum terjadinya gempa di wilayah Pidie Aceh pada tanggal 7 Desember 2016. Sebagai contoh, foto ini dipakai sebagai ilustrasi sebuah laman tertanggal 24 April 2016 di situs elreporterolasvegas.com: Sumber laman: http://elreporterolasvegas.com/cifra-de-muertos-por-sismo-en-ecuador-llega-a-654/   Sumber pembahasan pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/390418794623995/",,,,
0,indonesia siaga pilkada tentara cina komunis makar,"Sebuah akun Facebook dengan nama Wisya Apriani Glautama memposting sebuah status hoax ke grup Facebook Prabowo For NKRI sebagai berikut: Semalam beberapa teman ayah saya dari anggota Kostrad TNI ada menyambangi rumah kediaman ayah saya yang juga anggota kostrad TNI,saya pun ikut mengikuti pembicaraan mereka.  Indonesia siaga 1,setelah pilkada nanti entah itu ahok menang atau pun kalah , tentara cina komunis dan sekutunya ingin melakukan makar berdarah diindonesia ingin mengambil alih kekuasaan indonesia dengan dalih mengamankan warga cina di indonesia dari teroris padahal sebenarnya mereka ingin mengambil kekuasaan diindonesia,tentara myanmar pun sedang menuju aceh untuk membalas atas warga budha yang dihukum cambuk diaceh,kekuatan TNI terpecah ada yang diaceh dan dijakarta,anak-anakn TNI pun diperintahkan menjaga pilkada dki. Wisya apriani,komplek kostrad tanah kusir bintaro , jakarta-selatan. Sumber hoax: https://www.facebook.com/groups/prabowofornkri/permalink/893416970810596/   Fakta: Pusat Penerangan TNI melalui akun resminya di Facebook telah mengeluarkan pernyataan bahwa status di atas adalah hoax. Sumber fakta: https://www.facebook.com/PENERANGAN.TNI/photos/a.350010785068764.72982.350005585069284/1224954797574354/?type=3   Sumber diskusi: https://www.facebook.com/PENERANGAN.TNI/photos/a.350010785068764.72982.350005585069284/1224954797574354/?type=3  ",,,,
0,istana pelaku manipulasi data ip address,"Sebuah akun Facebook menyebarkan hoax yang menuduh bahwa Istana adalah pelaku manipulasi data (pada pilkada Jakarta). Dalam postingannya itu pelaku menyertakan capture sebuah alamat IP sebagai sumber manipulasi dan mengklaim itu adalah alamat IP istana. Sumber: https://www.facebook.com/groups/1694109307498745/permalink/1981783002064706/ Fakta: Hasil penelusuran terhadap alamat IP tersebut menunjukkan bahwa IP tersebut bersumber ke PT Excelcomindo Pratama, salah satu perusahaan telekomunikasi di Indonesia, bukan ke istana negara sebagaimana klaim hoax. Pengguna internet bisa mengecek dan membuktikan sendiri sumber alamat IP tersebut dengan mengunjungi tools-tools yang tersedia secara online seperti geoipinfo.org atau yang lainnya. Sumber: geoipinfo.org/?ip=112.215.71.242   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/422470084752199/",,,,
